"subject" "activity" "signal" "measurement"
12 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.935399348043478
13 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.893962984042553
14 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.879565316666667
15 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.93400831
16 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.910588943191489
17 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.901097766521739
18 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.921661749636364
19 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.899363131794872
20 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.919693532888889
21 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.916324556888889
22 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.906594023333333
23 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.905888257592593
24 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.942207718727273
25 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.92619169637931
26 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.9330817682
27 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.920921521590909
28 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.91705975
29 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.869300904791667
30 "WALKING DOWNSTAIRS" "tGravityAcc.std().Z" -0.87766706
1 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.912379410377358
2 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.878004056875
3 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.909469675084746
4 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.919619453269231
5 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.92141958
6 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.906196352156863
7 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.881675909607843
8 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.876168930487805
9 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.89407107877551
10 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.864745838297872
11 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.906933171111111
12 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.938071183269231
13 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.910271096181818
14 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.875450819074074
15 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.92161847875
16 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.907649558823529
17 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.930159843541667
18 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.907839723965517
19 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.83693567475
20 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.904064093529412
21 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.932716253829787
22 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.913153632142857
23 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.902065910392157
24 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.934952938983051
25 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.882722399076923
26 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.929636797636364
27 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.926675381176471
28 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.900514013333333
29 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.858849467142857
30 "WALKING UPSTAIRS" "tGravityAcc.std().Z" -0.862402791230769
1 "LAYING" "tBodyAccJerk.mean().X" 0.0810865342
2 "LAYING" "tBodyAccJerk.mean().X" 0.0825972511666667
3 "LAYING" "tBodyAccJerk.mean().X" 0.0769811125806452
4 "LAYING" "tBodyAccJerk.mean().X" 0.0934494217777778
5 "LAYING" "tBodyAccJerk.mean().X" 0.0848164824230769
6 "LAYING" "tBodyAccJerk.mean().X" 0.0963481955263158
7 "LAYING" "tBodyAccJerk.mean().X" 0.0968904018076923
8 "LAYING" "tBodyAccJerk.mean().X" 0.0878326902592593
9 "LAYING" "tBodyAccJerk.mean().X" 0.08807344764
10 "LAYING" "tBodyAccJerk.mean().X" 0.073815064487931
11 "LAYING" "tBodyAccJerk.mean().X" 0.0766645337017544
12 "LAYING" "tBodyAccJerk.mean().X" 0.0854295393833333
13 "LAYING" "tBodyAccJerk.mean().X" 0.0767774832096774
14 "LAYING" "tBodyAccJerk.mean().X" 0.098140384845098
15 "LAYING" "tBodyAccJerk.mean().X" 0.0767515438611111
16 "LAYING" "tBodyAccJerk.mean().X" 0.0783960268571429
17 "LAYING" "tBodyAccJerk.mean().X" 0.077908974656338
18 "LAYING" "tBodyAccJerk.mean().X" 0.0749985010769231
19 "LAYING" "tBodyAccJerk.mean().X" 0.0772317998650602
20 "LAYING" "tBodyAccJerk.mean().X" 0.0892716006470588
21 "LAYING" "tBodyAccJerk.mean().X" 0.0820150201077778
22 "LAYING" "tBodyAccJerk.mean().X" 0.0752202242222222
23 "LAYING" "tBodyAccJerk.mean().X" 0.0831787608333333
24 "LAYING" "tBodyAccJerk.mean().X" 0.08072123275
25 "LAYING" "tBodyAccJerk.mean().X" 0.0879071687671233
26 "LAYING" "tBodyAccJerk.mean().X" 0.0866502529210526
27 "LAYING" "tBodyAccJerk.mean().X" 0.0766268551324324
28 "LAYING" "tBodyAccJerk.mean().X" 0.0780770644
29 "LAYING" "tBodyAccJerk.mean().X" 0.0718861195971014
30 "LAYING" "tBodyAccJerk.mean().X" 0.0752196666428571
1 "SITTING" "tBodyAccJerk.mean().X" 0.0774825199574468
2 "SITTING" "tBodyAccJerk.mean().X" 0.0722564387173913
3 "SITTING" "tBodyAccJerk.mean().X" 0.0726098418653846
4 "SITTING" "tBodyAccJerk.mean().X" 0.0784500239
5 "SITTING" "tBodyAccJerk.mean().X" 0.0749577410909091
6 "SITTING" "tBodyAccJerk.mean().X" 0.0754721635223636
7 "SITTING" "tBodyAccJerk.mean().X" 0.0668519793125
8 "SITTING" "tBodyAccJerk.mean().X" 0.0786713761086957
9 "SITTING" "tBodyAccJerk.mean().X" 0.077005006374
10 "SITTING" "tBodyAccJerk.mean().X" 0.0775372505185185
11 "SITTING" "tBodyAccJerk.mean().X" 0.0761777324716981
12 "SITTING" "tBodyAccJerk.mean().X" 0.0771277656078431
13 "SITTING" "tBodyAccJerk.mean().X" 0.0752865881142857
14 "SITTING" "tBodyAccJerk.mean().X" 0.0741878844074074
15 "SITTING" "tBodyAccJerk.mean().X" 0.0784792788644068
16 "SITTING" "tBodyAccJerk.mean().X" 0.0734346720289855
17 "SITTING" "tBodyAccJerk.mean().X" 0.075070986171875
18 "SITTING" "tBodyAccJerk.mean().X" 0.076622889
19 "SITTING" "tBodyAccJerk.mean().X" 0.0753747129191781
20 "SITTING" "tBodyAccJerk.mean().X" 0.0746568393030303
21 "SITTING" "tBodyAccJerk.mean().X" 0.0757109789882353
22 "SITTING" "tBodyAccJerk.mean().X" 0.0807687311935484
23 "SITTING" "tBodyAccJerk.mean().X" 0.0770022352205882
24 "SITTING" "tBodyAccJerk.mean().X" 0.0763318528529412
25 "SITTING" "tBodyAccJerk.mean().X" 0.0752087009912308
26 "SITTING" "tBodyAccJerk.mean().X" 0.0764443226333333
27 "SITTING" "tBodyAccJerk.mean().X" 0.0779038963571429
28 "SITTING" "tBodyAccJerk.mean().X" 0.0768671621527778
29 "SITTING" "tBodyAccJerk.mean().X" 0.0745438102516667
30 "SITTING" "tBodyAccJerk.mean().X" 0.0760057731790323
1 "STANDING" "tBodyAccJerk.mean().X" 0.0753766542264151
2 "STANDING" "tBodyAccJerk.mean().X" 0.0747588597592593
3 "STANDING" "tBodyAccJerk.mean().X" 0.0750900622277049
4 "STANDING" "tBodyAccJerk.mean().X" 0.0721328379857143
5 "STANDING" "tBodyAccJerk.mean().X" 0.0725189859107143
6 "STANDING" "tBodyAccJerk.mean().X" 0.0730699604561404
7 "STANDING" "tBodyAccJerk.mean().X" 0.0751915112830189
8 "STANDING" "tBodyAccJerk.mean().X" 0.0753739045185185
9 "STANDING" "tBodyAccJerk.mean().X" 0.0760032053555556
10 "STANDING" "tBodyAccJerk.mean().X" 0.0809784390227273
11 "STANDING" "tBodyAccJerk.mean().X" 0.0760097721914894
12 "STANDING" "tBodyAccJerk.mean().X" 0.0744631761967213
13 "STANDING" "tBodyAccJerk.mean().X" 0.0758630962280702
14 "STANDING" "tBodyAccJerk.mean().X" 0.0737933748485
15 "STANDING" "tBodyAccJerk.mean().X" 0.0752280703207547
16 "STANDING" "tBodyAccJerk.mean().X" 0.0736438905641026
17 "STANDING" "tBodyAccJerk.mean().X" 0.0740864955641026
18 "STANDING" "tBodyAccJerk.mean().X" 0.0753539482328767
19 "STANDING" "tBodyAccJerk.mean().X" 0.0754120366712329
20 "STANDING" "tBodyAccJerk.mean().X" 0.0763556159315068
21 "STANDING" "tBodyAccJerk.mean().X" 0.0754543858764045
22 "STANDING" "tBodyAccJerk.mean().X" 0.0752322891746032
23 "STANDING" "tBodyAccJerk.mean().X" 0.0750206478676471
24 "STANDING" "tBodyAccJerk.mean().X" 0.0746177416521739
25 "STANDING" "tBodyAccJerk.mean().X" 0.0752337295675676
26 "STANDING" "tBodyAccJerk.mean().X" 0.0753578207972973
27 "STANDING" "tBodyAccJerk.mean().X" 0.074969980825
28 "STANDING" "tBodyAccJerk.mean().X" 0.0753131601898734
29 "STANDING" "tBodyAccJerk.mean().X" 0.0753052530307692
30 "STANDING" "tBodyAccJerk.mean().X" 0.0752414472033898
1 "WALKING" "tBodyAccJerk.mean().X" 0.0740416333157895
2 "WALKING" "tBodyAccJerk.mean().X" 0.0618080696279661
3 "WALKING" "tBodyAccJerk.mean().X" 0.0814745882660345
4 "WALKING" "tBodyAccJerk.mean().X" 0.0783529082183333
5 "WALKING" "tBodyAccJerk.mean().X" 0.0845888833571429
6 "WALKING" "tBodyAccJerk.mean().X" 0.0699585876912281
7 "WALKING" "tBodyAccJerk.mean().X" 0.0901462649192983
8 "WALKING" "tBodyAccJerk.mean().X" 0.0703393490833333
9 "WALKING" "tBodyAccJerk.mean().X" 0.0704357270480769
10 "WALKING" "tBodyAccJerk.mean().X" 0.0857943809283019
11 "WALKING" "tBodyAccJerk.mean().X" 0.0829709328491525
12 "WALKING" "tBodyAccJerk.mean().X" 0.045764401482
13 "WALKING" "tBodyAccJerk.mean().X" 0.0809590227198246
14 "WALKING" "tBodyAccJerk.mean().X" 0.0720877913452542
15 "WALKING" "tBodyAccJerk.mean().X" 0.0897770721666667
16 "WALKING" "tBodyAccJerk.mean().X" 0.0770223771764706
17 "WALKING" "tBodyAccJerk.mean().X" 0.0773188580032787
18 "WALKING" "tBodyAccJerk.mean().X" 0.0767524278392857
19 "WALKING" "tBodyAccJerk.mean().X" 0.0822246284461538
20 "WALKING" "tBodyAccJerk.mean().X" 0.0841234323137255
21 "WALKING" "tBodyAccJerk.mean().X" 0.0782251820211538
22 "WALKING" "tBodyAccJerk.mean().X" 0.0627777634002174
23 "WALKING" "tBodyAccJerk.mean().X" 0.0987319085964407
24 "WALKING" "tBodyAccJerk.mean().X" 0.0731938975362069
25 "WALKING" "tBodyAccJerk.mean().X" 0.0721720712281081
26 "WALKING" "tBodyAccJerk.mean().X" 0.0652303740728813
27 "WALKING" "tBodyAccJerk.mean().X" 0.0684331971807018
28 "WALKING" "tBodyAccJerk.mean().X" 0.0931122231851852
29 "WALKING" "tBodyAccJerk.mean().X" 0.0853743348528302
30 "WALKING" "tBodyAccJerk.mean().X" 0.0688689970184615
1 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0541553164897959
2 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.110040615569574
3 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0725689294489796
4 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0971862748866667
5 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.109650600459574
6 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.103681343708333
7 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0968926184638298
8 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.118938088342105
9 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.130193043809524
10 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.100959387447368
11 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0897168657173913
12 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0621500251717391
13 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.101704538333298
14 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0428631626711111
15 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0711457160166667
16 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0907857064255319
17 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.118250858006522
18 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0809044045254545
19 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0730930306923077
20 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0695031058
21 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0901452883333333
22 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.101584640833333
23 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0578010605648148
24 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0802619828545455
25 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.110656929396552
26 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.111470787918
27 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0936273220295455
28 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0972653457891304
29 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0636871965479167
30 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().X" 0.0883933037048387
1 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.101372729922642
2 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0744507839572917
3 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0426880986186441
4 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0560971909634615
5 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0795443483829787
6 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.07210675
7 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0724649938509804
8 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0813816809395122
9 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0692266245755102
10 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0648829303510638
11 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0968561683092593
12 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0728660813846154
13 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0692442067545455
14 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0803303022222222
15 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.07297243298125
16 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0762526677
17 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.07680441704375
18 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0812402028517241
19 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.08315450836225
20 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0836451256901961
21 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.104034223065957
22 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0877172239047619
23 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0723649984647059
24 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0862310100338983
25 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0740041435707692
26 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0755645318545455
27 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0734763532039216
28 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0706831871117647
29 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.106345193353878
30 "WALKING UPSTAIRS" "tBodyAccJerk.mean().X" 0.0579840372876923
1 "LAYING" "tBodyAccJerk.mean().Y" 0.0038382040088
2 "LAYING" "tBodyAccJerk.mean().Y" 0.012254788451875
3 "LAYING" "tBodyAccJerk.mean().Y" 0.0138041011306452
4 "LAYING" "tBodyAccJerk.mean().Y" 0.00693313213968519
5 "LAYING" "tBodyAccJerk.mean().Y" 0.00747460829615385
6 "LAYING" "tBodyAccJerk.mean().Y" -0.00114529240245614
7 "LAYING" "tBodyAccJerk.mean().Y" 0.0250624183634615
8 "LAYING" "tBodyAccJerk.mean().Y" 0.0233299159137037
9 "LAYING" "tBodyAccJerk.mean().Y" 0.011561732718
10 "LAYING" "tBodyAccJerk.mean().Y" 0.015698997097069
11 "LAYING" "tBodyAccJerk.mean().Y" 0.0122193853629825
12 "LAYING" "tBodyAccJerk.mean().Y" 0.00774408308
13 "LAYING" "tBodyAccJerk.mean().Y" 0.0183441894580645
14 "LAYING" "tBodyAccJerk.mean().Y" -0.00831507059607843
15 "LAYING" "tBodyAccJerk.mean().Y" 0.0123984271386111
16 "LAYING" "tBodyAccJerk.mean().Y" 0.0132805054325714
17 "LAYING" "tBodyAccJerk.mean().Y" 0.00706867100408451
18 "LAYING" "tBodyAccJerk.mean().Y" 0.0117018961415385
19 "LAYING" "tBodyAccJerk.mean().Y" 0.011149573306747
20 "LAYING" "tBodyAccJerk.mean().Y" 0.00110822495382353
21 "LAYING" "tBodyAccJerk.mean().Y" 0.0119943671007778
22 "LAYING" "tBodyAccJerk.mean().Y" 0.00459834754236111
23 "LAYING" "tBodyAccJerk.mean().Y" 0.01535144005125
24 "LAYING" "tBodyAccJerk.mean().Y" 0.0119819524179167
25 "LAYING" "tBodyAccJerk.mean().Y" 0.0284619311524658
26 "LAYING" "tBodyAccJerk.mean().Y" 0.0124420033513158
27 "LAYING" "tBodyAccJerk.mean().Y" 0.0126491088851351
28 "LAYING" "tBodyAccJerk.mean().Y" 0.005939923320625
29 "LAYING" "tBodyAccJerk.mean().Y" 0.0116912059556522
30 "LAYING" "tBodyAccJerk.mean().Y" 0.0107680190087143
1 "SITTING" "tBodyAccJerk.mean().Y" -0.000619102785106384
2 "SITTING" "tBodyAccJerk.mean().Y" 0.0116954511323913
3 "SITTING" "tBodyAccJerk.mean().Y" 0.00272529134230769
4 "SITTING" "tBodyAccJerk.mean().Y" -0.0108582171094
5 "SITTING" "tBodyAccJerk.mean().Y" -0.00278773346136363
6 "SITTING" "tBodyAccJerk.mean().Y" 2.55649800000023e-06
7 "SITTING" "tBodyAccJerk.mean().Y" 0.0116863419310417
8 "SITTING" "tBodyAccJerk.mean().Y" -0.00657516306713044
9 "SITTING" "tBodyAccJerk.mean().Y" 0.009817397262
10 "SITTING" "tBodyAccJerk.mean().Y" 0.00897875458703704
11 "SITTING" "tBodyAccJerk.mean().Y" -0.000213838552075472
12 "SITTING" "tBodyAccJerk.mean().Y" 0.0105990504054902
13 "SITTING" "tBodyAccJerk.mean().Y" -0.00112344092891837
14 "SITTING" "tBodyAccJerk.mean().Y" -0.00436185985848148
15 "SITTING" "tBodyAccJerk.mean().Y" -0.00898437589491525
16 "SITTING" "tBodyAccJerk.mean().Y" 0.00985642890855072
17 "SITTING" "tBodyAccJerk.mean().Y" 0.0056097104915625
18 "SITTING" "tBodyAccJerk.mean().Y" 0.00694560289491228
19 "SITTING" "tBodyAccJerk.mean().Y" 0.0137921005843836
20 "SITTING" "tBodyAccJerk.mean().Y" 0.00597430268636364
21 "SITTING" "tBodyAccJerk.mean().Y" 0.0121020139594259
22 "SITTING" "tBodyAccJerk.mean().Y" -0.000842715149193548
23 "SITTING" "tBodyAccJerk.mean().Y" 0.0101351394211029
24 "SITTING" "tBodyAccJerk.mean().Y" 0.00476702575745588
25 "SITTING" "tBodyAccJerk.mean().Y" 0.00485415893230769
26 "SITTING" "tBodyAccJerk.mean().Y" 0.00692238958961538
27 "SITTING" "tBodyAccJerk.mean().Y" 0.004670724222
28 "SITTING" "tBodyAccJerk.mean().Y" 0.0148338232684722
29 "SITTING" "tBodyAccJerk.mean().Y" 0.00598531404666667
30 "SITTING" "tBodyAccJerk.mean().Y" 0.00975692523887097
1 "STANDING" "tBodyAccJerk.mean().Y" 0.00797573092830189
2 "STANDING" "tBodyAccJerk.mean().Y" 0.0103291774794444
3 "STANDING" "tBodyAccJerk.mean().Y" 0.00771663644590164
4 "STANDING" "tBodyAccJerk.mean().Y" -0.00653015693773214
5 "STANDING" "tBodyAccJerk.mean().Y" -0.00221990214464286
6 "STANDING" "tBodyAccJerk.mean().Y" 0.00871883993421053
7 "STANDING" "tBodyAccJerk.mean().Y" 0.00694700354075472
8 "STANDING" "tBodyAccJerk.mean().Y" 0.00814951727462963
9 "STANDING" "tBodyAccJerk.mean().Y" 0.0130699796066667
10 "STANDING" "tBodyAccJerk.mean().Y" 0.0119007630575
11 "STANDING" "tBodyAccJerk.mean().Y" 0.0124130965551064
12 "STANDING" "tBodyAccJerk.mean().Y" 0.0100480041062295
13 "STANDING" "tBodyAccJerk.mean().Y" 0.00762035230350877
14 "STANDING" "tBodyAccJerk.mean().Y" 0.00579566182983333
15 "STANDING" "tBodyAccJerk.mean().Y" 0.00617255520183019
16 "STANDING" "tBodyAccJerk.mean().Y" 0.0120767950358846
17 "STANDING" "tBodyAccJerk.mean().Y" 0.00657853452564103
18 "STANDING" "tBodyAccJerk.mean().Y" 0.0104698718417123
19 "STANDING" "tBodyAccJerk.mean().Y" 0.00991338273931507
20 "STANDING" "tBodyAccJerk.mean().Y" 0.0116930221630137
21 "STANDING" "tBodyAccJerk.mean().Y" 0.0100621171270225
22 "STANDING" "tBodyAccJerk.mean().Y" 0.0107286964173016
23 "STANDING" "tBodyAccJerk.mean().Y" 0.0105861517936765
24 "STANDING" "tBodyAccJerk.mean().Y" 0.0109839689101449
25 "STANDING" "tBodyAccJerk.mean().Y" 0.0066321397672973
26 "STANDING" "tBodyAccJerk.mean().Y" 0.0081732226404054
27 "STANDING" "tBodyAccJerk.mean().Y" 0.0122433312349875
28 "STANDING" "tBodyAccJerk.mean().Y" 0.00907363218518987
29 "STANDING" "tBodyAccJerk.mean().Y" 0.0115104978664615
30 "STANDING" "tBodyAccJerk.mean().Y" 0.0120860416340678
1 "WALKING" "tBodyAccJerk.mean().Y" 0.0282721095884211
2 "WALKING" "tBodyAccJerk.mean().Y" 0.0182492679288136
3 "WALKING" "tBodyAccJerk.mean().Y" 0.0100591485
4 "WALKING" "tBodyAccJerk.mean().Y" 0.00295602428666667
5 "WALKING" "tBodyAccJerk.mean().Y" -0.0163194101232143
6 "WALKING" "tBodyAccJerk.mean().Y" -0.0164831715964912
7 "WALKING" "tBodyAccJerk.mean().Y" 0.0184322723280702
8 "WALKING" "tBodyAccJerk.mean().Y" -0.00603947514583333
9 "WALKING" "tBodyAccJerk.mean().Y" 0.0212255910017308
10 "WALKING" "tBodyAccJerk.mean().Y" 0.00408248792641509
11 "WALKING" "tBodyAccJerk.mean().Y" 0.0127682476559322
12 "WALKING" "tBodyAccJerk.mean().Y" 0.0197766948336
13 "WALKING" "tBodyAccJerk.mean().Y" 0.00308364501403509
14 "WALKING" "tBodyAccJerk.mean().Y" 0.024116023559322
15 "WALKING" "tBodyAccJerk.mean().Y" 0.00890588563518519
16 "WALKING" "tBodyAccJerk.mean().Y" 0.00968444678235294
17 "WALKING" "tBodyAccJerk.mean().Y" 0.0130098548360656
18 "WALKING" "tBodyAccJerk.mean().Y" 0.0282745481892857
19 "WALKING" "tBodyAccJerk.mean().Y" 0.0144113482019523
20 "WALKING" "tBodyAccJerk.mean().Y" -0.0210619558882353
21 "WALKING" "tBodyAccJerk.mean().Y" 0.00235197553846154
22 "WALKING" "tBodyAccJerk.mean().Y" 0.0356746339782609
23 "WALKING" "tBodyAccJerk.mean().Y" 0.0148955926864407
24 "WALKING" "tBodyAccJerk.mean().Y" 0.0121254591034483
25 "WALKING" "tBodyAccJerk.mean().Y" 0.00351115201418919
26 "WALKING" "tBodyAccJerk.mean().Y" 0.0196712144372881
27 "WALKING" "tBodyAccJerk.mean().Y" 0.00161230290877193
28 "WALKING" "tBodyAccJerk.mean().Y" 0.0226486602722222
29 "WALKING" "tBodyAccJerk.mean().Y" 0.0223870454150943
30 "WALKING" "tBodyAccJerk.mean().Y" 0.0219656545
1 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" 0.0296504490408163
2 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" -0.00327959081489362
3 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" 0.0109707769183673
4 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" 0.00563780215111111
5 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" 0.0137618233808511
6 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" 0.00987685807166667
7 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" -0.0191061075170213
8 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" -0.0380193846210526
9 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" -0.0206865965952381
10 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" 0.0107824902368421
11 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" 0.0252274201521739
12 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" -0.0119289154608696
13 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" -0.00751868156382979
14 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" 0.0291339421022222
15 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" 0.01511589985
16 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" -0.0148114530276596
17 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" -0.0113826178208696
18 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" -0.000757069449090909
19 "WALKING DOWNSTAIRS" "tBodyAccJerk.mean().Y" -0.0386872111282051
